trace_id;activity_ids
1-728641711;4,5,4,6
1-729711756;4,6
1-729826369;4,6
1-730084841;5,4,6
1-730084875;4,5
1-731792664;4,6
1-731908702;4,4,6
1-732289301;4,5,4,4,6
1-732357301;4,4,4,6
1-733562890;5,4,5,4,4,4,6
1-736351127;4,5,5,4,5,4,5,4,6
1-736351222;4,5,5,4,5,4,5,4,6
1-737323915;4,4
1-737341073;5
1-738285921;4
1-738300041;4,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,4,5,4,4
1-738322892;4,4,5,4,5,4,4,5
1-738501821;4,5,4,5,4
1-738520030;4,5,4
1-738520140;4,5,4
1-738520280;4,5,4
1-738520420;4,5,4
1-738538186;4
1-738520500;4,5,4
1-738554050;4,5,4
1-738554110;4,5,4
1-738820901;4,4
1-738820974;4,4,6
1-739196611;4,4
1-739220231;4,4
1-739271601;4
1-739323204;4
1-739385022;4,4,4,4,4
1-739276320;4,4
1-739606592;4,6,4
1-739695919;4,5,5,4,4,5,5,4,6,4,6
1-739633778;4,5,4,5,4,4
1-740527376;4
1-740460519;4,4,4
1-740597491;5,4,5,4,5,4,5,5,4,5
1-740315794;5,4
1-740618034;4,4,4
1-740681141;4,5,4,4
1-740681235;5
1-740740981;4,5,4
1-740829883;4
1-741583418;4
1-741647211;4
1-741674039;4
1-741556827;4,4
1-741672841;4
1-741547216;4
1-741826252;4
1-741545507;4
1-741867303;4
1-741987554;4,4,4,4,4,5
1-742134325;4
1-742230262;4
1-742296921;4,5,4,6
1-742257742;4
1-742295367;4,4,4,4
1-742383121;4,4
1-742383139;4,4,4,6
1-742397639;4
1-742498161;4,4
1-742523071;4,4,4
1-742516187;4,4
1-742730173;4,5,4
1-742748687;4,4
1-742746815;4
1-742838561;4
1-742765946;4
1-742748728;4,4
1-742894028;4,4,4
1-742980945;4
1-742833777;6
1-743091195;4,4,4,5
1-743110322;4
1-743052684;4,4
1-743163074;4,4
1-743310191;4,4
1-743289531;4,4
1-743358071;4
1-743367526;4
1-743404481;4,4
1-743395731;4,4
1-743483832;4
1-743549026;4
1-743628673;4
1-743659911;4,6
1-743606342;5,4,5,4,5,4,5,4
1-743809811;4,5
1-743877727;4,5,4
1-744020867;4,6
1-744055890;4,4
1-744092992;4
1-744073361;4,4
1-744092373;4,4
1-744096281;4,6
1-744103178;4
1-744088765;4,4
1-744088047;4,5,4
1-744207783;4
1-744165506;4,4
1-744321601;5
1-744436815;4,6
1-744617566;4
1-744771526;4,6
1-744849671;4,4
1-744950276;4
1-745019964;4
1-745061554;4,4
1-745082895;4
1-744812279;4,6
1-745380511;4,4
1-745402650;4,4
1-745418021;4
1-745546187;4,4,4
1-745542401;4
1-745590142;4,6
1-745647199;4,4
1-745625831;4
1-745770713;5,4,6,4,5,4,5,4,4
1-745886321;4
1-745966287;4
1-745991925;4
1-746018291;4,5,4
1-746018381;4,5,4
1-746018891;4,5,5,5,4,5
1-745995763;5,4,4
1-746057054;4
1-746009843;4
1-746011641;4,6
1-746049852;4,4
1-746118131;4,5
1-746129221;4
1-746123906;4,6
1-746148231;4,5
1-746148741;4,5,4
1-746175541;4,5
1-746205481;4,5,4
1-746245931;4,5
1-746052232;4,4
1-746246761;4
1-746318085;4,4
1-746341261;5
1-746331441;5
1-746306469;4
1-746534906;4,4,4
1-746538521;5,4,5
1-746464884;4,5,4,4,4
1-746599948;4,4
1-746582460;4,4
1-746662619;4,6
1-746854891;4
1-746973401;4
1-747011587;4,4
1-747003445;4,4
1-747042322;4
1-747011867;4,4
1-747064611;4,5,4,5,4
1-747090194;4,4,4
1-747147181;4,5,4,4
1-747173974;4
1-747371909;4,5,4,5,4,5,4,4,5
1-747372912;4,4,5
1-747473781;5,4,5,4,5,4,5,4,4
1-747590161;4
1-747681195;4,5,5,5
1-747770943;4
1-747689792;4,4,4
1-748028911;4,4
1-748341571;4,4
1-748373500;4,4
1-748438405;4,6
1-748414511;4
1-748432219;4
1-748341709;4,4
1-748531941;4,4
1-748720121;4,5
1-748764090;4
1-748801231;4
1-748843986;4,4
1-748947671;4,4
1-749042472;4
1-749119026;4,5,5,4,5
1-749112097;4
1-749184198;4,4
1-749162875;4,4
1-749184751;4,5,4
1-749184744;4,4
1-749285083;4
1-749285250;4
1-749285407;4
1-572730349;4,6
1-749184839;4,4
1-749290225;4,4
1-749306975;4
1-749313527;4,4
1-749053411;4
1-749375951;4,4
1-749402183;4
1-749307260;4
1-749527522;4,4
1-749550065;4
1-749572004;4,4
1-749614245;4,4
1-749657781;4
1-749760823;4
1-749840934;4,5,4
1-749730150;4,4,4,4
1-749747547;4,6
1-749851721;4,5,4,5,5,4,4
1-749821849;4
1-749871888;4
1-749886936;4
1-749938024;4,4
1-749931426;4
1-750007716;4,5,4,4
1-750090643;4,5,4,5,4,4
1-750106623;4,5,4,4,4
1-750161066;4,4
1-750161245;4,4
1-750179984;4,4
1-750196720;4
1-750209134;4
1-750209298;4
1-750239221;4
1-750255303;4
1-750293610;4
1-750411941;5,4,4,5,4,4
1-750437951;4,5
1-750473129;4
1-750499270;4,5,4,4,4,4,5,4
1-750717620;4,4,5,4
1-750838075;4
1-750823791;4
1-751087171;4,4,4,4
1-751140095;4,4
1-751197742;4
1-751277838;4
1-751447190;4
1-751457471;4,4
1-751492205;4
1-751461582;4,4,4
1-751548681;4,4,4,4
1-751568641;4
1-751683081;4,4
1-751689562;4
1-751729551;4,4
1-751772104;4,4
1-751904239;4
1-752141231;4,5,4,5,5,4,5,4,5
1-752141295;4,5
1-752158401;4
1-752184442;4
1-752253951;4
1-752262129;4,4
1-752294640;5,4,4,5
1-752294659;4,5,4,4,4
1-752294699;4,5,4
1-752195185;4
1-752521529;4
1-752542242;4
1-752580191;4
1-752541471;4,4
1-752629415;5,4
1-752643661;4,4
1-752702791;4,4
1-752828161;4,5,4,4
1-752809009;4
1-752799402;4,4
1-753034398;4
1-753055854;4,5,4,5,4
1-753118981;4
1-753119403;4
1-753170915;4,4
1-753140751;4,4
1-753174310;4,4
1-753245663;4,5,4,4,5,4
1-753244396;4,4
1-753244555;4,4
1-753244649;4,4
1-753287118;4
1-753238365;4,5
1-753202887;4,4
1-753301833;4,5,4
1-753362545;4,4
1-753487360;4,5,4,5,4,4,5
1-753504966;4,5,4,5,4,4,5,4,4,5,4
1-753569621;4,4,4
1-753646102;4
1-753713441;4
1-753768558;4
1-753815551;4,4
1-753815676;4,4
1-753878023;4
1-753944613;4,4
1-754168350;4,5,4,4,5
1-754350709;4,4
1-754450223;4
1-754450603;4
1-754526611;4,5,4
1-754539158;4,4
1-754584941;4,4,4
1-754582299;4,4
1-754744405;4
1-755039071;4
1-754949761;5,4,4,4,4,4
1-755123451;4
1-755151337;4,4
1-755193882;4,4
1-755218095;4,4
1-755198841;4
1-755248531;4
1-755443602;4,4,4
1-755478621;4
1-755467807;4,5,4
1-755773369;4
1-755797667;4
1-755985697;4,4
1-756111935;4
1-756110987;4,5,4,5,5
1-756265856;4,4
1-756296231;4,4,4,4
1-756300970;5,4
1-756296861;4
1-756301789;5,5,4
1-756484463;4,4,4
1-756603706;4
1-756712218;4,5
1-756651699;4,4,4,4
1-756926423;4,4
1-756787020;4
1-756998975;4,4
1-756979533;4
1-757113161;4,5,4
1-757096237;4,4,4,4
1-757154661;5,4,4,4
1-757480343;4,4,5
1-757480762;4,4,4
1-757533524;4,5,4
1-757564651;4,5,5
1-757510345;5
1-757615671;4
1-757671923;4,5
1-757671208;4,4,5,4
1-757589842;4
1-757671975;4,5
1-757715045;4,5
1-757715125;4,5
1-757715285;4,5
1-757715705;4,5
1-757709801;4
1-757793972;4
1-757779170;4
1-757827277;4,4,5
1-757936055;4
1-758090698;4
1-758109531;4
1-758231571;4,5,4
1-758210759;4
1-758257831;4,4
1-758346501;4,4
1-758235785;4
1-758417452;4,4
1-758488261;4,5,4,5,4,5,4
1-758494760;4,5,4,4
1-758528371;5
1-758719001;4,4
1-758685504;4,4
1-758672701;4
1-758730027;4,4
1-758763414;4,4
1-758764831;4
1-758781027;4,4
1-758784721;4,4
1-758784862;4,4
1-758849852;4
1-758914871;4,4
1-758989918;4,5,4
1-758976470;4
1-758983319;4
1-759020352;4
1-759169644;4
1-759255125;4,4
1-759255152;4,4
1-759318221;4,4
