trace_id;activity_ids
Case 3258;4,6,7
Case 3165;4,6,7
Case 3097;4,6,7
Case 2023;4,6,6,7
Case 3293;4,6,6,7
Case 1725;4,6,7
Case 4546;4,4,6,7
Case 3622;4,6,7
Case 56;4,6,7
Case 222;4,6,7
Case 4042;4,6,7
Case 3458;4,6,7
Case 1743;4,6,6,7
Case 290;4,9,6,6,7
Case 1778;4,6,7
Case 4056;4,6,7
Case 4527;4,6,7
Case 629;4,6,7
Case 932;4,6,7
Case 4215;4,4,6,7
Case 2642;4,6,7
Case 2044;4,6,7
Case 4289;4,6,7
Case 1368;4,6,7
Case 2919;4,6,7
Case 4372;4,6,7
Case 1198;4,6,6,7
Case 777;4,4,6,7
Case 983;4,6,7
Case 392;4,6,6,7
Case 4111;4,6,7
Case 2357;4,6,7
Case 2409;4,6,6,7
Case 3491;4,6,7
Case 705;4,6,7
Case 3573;4,6,7
Case 4317;4,6,6,7
Case 3178;4,6,7
Case 1619;4,6,6,7
Case 3760;4,6,7
Case 4468;4,6,7
Case 3480;4,6,7
Case 3007;4,6,6,7
Case 352;4,6,6,7
Case 4466;4,9,6,7
Case 2677;4,6,7
Case 479;4,6,7
Case 1550;4,6,7
Case 62;4,6,7
Case 3364;4,9,9,6,7
Case 3519;4,6,7
Case 3854;4,6,7
Case 1136;4,6,7
Case 2914;4,6,7
Case 2276;4,6,7
Case 3242;4,6,7
Case 266;4,6,6,7
Case 1271;4,6,7
Case 4493;4,6,6,7
Case 2479;4,6,7
Case 3725;4,6,6,7
Case 2579;4,6,7
Case 2194;4,6,7
Case 4357;4,6,6,7
Case 2066;4,6,7
Case 556;4,6,7
Case 653;4,4,6,7
Case 1994;4,6,7
Case 1092;4,6,7
Case 3620;4,6,7
Case 1497;4,6,6,7
Case 4298;4,6,7
Case 2752;4,6,7
Case 1317;4,6,7
Case 3024;4,6,7
Case 700;4,6,6,7
Case 1163;4,6,7
Case 2124;4,6,7
Case 126;4,4,6,7
Case 2347;4,6,7
Case 811;4,6,6,7
Case 3870;4,6,7
Case 2250;4,9,6,7
Case 482;4,6,6,7
Case 2237;4,6,6,7
Case 1169;4,6,7
Case 901;4,6,6,7
Case 73;4,6,7
Case 3880;4,6,7
Case 211;4,6,7
Case 4248;4,6,7
Case 2227;4,6,6,7
Case 3416;4,6,7
Case 4371;4,6,6,7
Case 4032;4,9,6,7
Case 1327;4,9,6,7
Case 2256;4,6,7
Case 4419;4,9,6,7
Case 1500;4,6,6,7
Case 1330;4,6,6,7
Case 1338;4,6,7
Case 58;4,11,8,6,7
Case 1371;4,9,6,6,7
Case 4183;4,8,6,7
Case 3802;10,4,6,7
Case 2232;4,6,7
Case 1764;4,8,6,6,7
Case 1663;4,6,7
Case 1858;4,6,7
Case 2643;4,6,7
Case 1519;4,6,6,7
Case 1918;4,6,7
Case 380;4,6,7
Case 2956;4,9,6,7
Case 169;4,6,7
Case 1987;4,9,6,7
Case 807;4,8,6,7
Case 1603;4,6,6,7
Case 529;4,9,9,6,7
Case 554;4,6,7
Case 106;4,6,7
Case 3444;4,11,11,16,16,8,6,7
Case 1650;4,11,11,16,16,8,6,7
Case 1023;4,6,6,7
Case 447;4,6,7
Case 2229;4,9,6,7
Case 2593;4,8,6,7
Case 1088;4,6,6,7
Case 2157;4,6,6,7
Case 129;4,6,7
Case 2037;4,6,7
Case 3046;4,9,6,7
Case 2616;4,9,6,7
Case 1254;4,4,9,9,6,7
Case 3338;4,8,6,7
Case 2881;4,8,8,6,7
Case 980;4,4,6,7
Case 2849;4,6,6,7
Case 3913;4,6,7
Case 2177;4,9,9,6,7
Case 2381;4,4,4,6,6,7
Case 4530;4,4,6,7
Case 1843;4,4,6,7
Case 3226;4,6,7
Case 1309;4,6,7
dummy;5,12,13,14,15,17,5,5,5,5,5,5,5,5,5
Case 1384;4,6,6,7
Case 4031;4,6,6,7
Case 4532;4,6,7
Case 2988;4,6,6,7
Case 2022;4,4,4,9,6,7
Case 4417;4,9,6,6,7
Case 346;4,9,9,6,7
Case 3888;4,6,7
Case 1535;4,4,4,6,7
Case 3239;4,6,7
Case 1210;4,9,6,7
Case 367;4,9,9,6,7
Case 3077;4,8,6,7
Case 1735;4,8,6,6,7
