case:concept:name,concept:name,time:timestamp
case_10,b,2025-02-24 19:33:10.641384
case_10,c,2025-02-24 19:38:10.641384
case_10,b,2025-02-24 19:43:10.641384
case_10,b,2025-02-24 19:48:10.641384
case_10,c,2025-02-24 19:53:10.641384
case_10,c,2025-02-24 19:58:10.641384
case_10,c,2025-02-24 20:03:10.641384
case_10,c,2025-02-24 20:08:10.641384
case_10,c,2025-02-24 20:13:10.641384
case_10,b,2025-02-24 20:18:10.641384
case_10,c,2025-02-24 20:23:10.641384
case_10,a,2025-02-24 20:28:10.641384
case_10,a,2025-02-24 20:33:10.641384
case_10,b,2025-02-24 20:38:10.641384
case_10,a,2025-02-24 20:43:10.641384
case_10,c,2025-02-24 20:48:10.641384
case_10,b,2025-02-24 20:53:10.641384
case_10,c,2025-02-24 20:58:10.641384
case_10,a,2025-02-24 21:03:10.641384
case_11,c,2025-02-24 19:28:10.641415
case_11,b,2025-02-24 19:33:10.641415
case_11,b,2025-02-24 19:38:10.641415
case_11,b,2025-02-24 19:43:10.641415
case_11,a,2025-02-24 19:48:10.641415
case_11,a,2025-02-24 19:53:10.641415
case_11,a,2025-02-24 19:58:10.641415
case_11,b,2025-02-24 20:03:10.641415
case_11,c,2025-02-24 20:08:10.641415
case_11,c,2025-02-24 20:13:10.641415
case_11,a,2025-02-24 20:18:10.641415
case_11,a,2025-02-24 20:23:10.641415
case_11,a,2025-02-24 20:28:10.641415
case_11,c,2025-02-24 20:33:10.641415
case_11,b,2025-02-24 20:38:10.641415
case_11,c,2025-02-24 20:43:10.641415
case_11,c,2025-02-24 20:48:10.641415
case_11,a,2025-02-24 20:53:10.641415
case_11,c,2025-02-24 20:58:10.641415
case_11,c,2025-02-24 21:03:10.641415
case_12,c,2025-02-24 19:28:10.641447
case_12,c,2025-02-24 19:33:10.641447
case_12,c,2025-02-24 19:38:10.641447
case_12,c,2025-02-24 19:43:10.641447
case_12,b,2025-02-24 19:48:10.641447
case_12,a,2025-02-24 19:53:10.641447
case_12,c,2025-02-24 19:58:10.641447
case_12,a,2025-02-24 20:03:10.641447
case_12,c,2025-02-24 20:08:10.641447
case_12,a,2025-02-24 20:13:10.641447
case_12,a,2025-02-24 20:18:10.641447
case_12,c,2025-02-24 20:23:10.641447
case_12,a,2025-02-24 20:28:10.641447
case_12,c,2025-02-24 20:33:10.641447
case_12,a,2025-02-24 20:38:10.641447
case_12,b,2025-02-24 20:43:10.641447
case_12,c,2025-02-24 20:48:10.641447
case_12,b,2025-02-24 20:53:10.641447
case_12,a,2025-02-24 20:58:10.641447
case_12,a,2025-02-24 21:03:10.641447
case_13,c,2025-02-24 19:28:10.641477
case_13,c,2025-02-24 19:33:10.641477
case_13,a,2025-02-24 19:38:10.641477
case_13,a,2025-02-24 19:43:10.641477
case_13,c,2025-02-24 19:48:10.641477
case_13,b,2025-02-24 19:53:10.641477
case_13,b,2025-02-24 19:58:10.641477
case_13,c,2025-02-24 20:03:10.641477
case_13,c,2025-02-24 20:08:10.641477
case_13,b,2025-02-24 20:13:10.641477
case_13,a,2025-02-24 20:18:10.641477
case_13,a,2025-02-24 20:23:10.641477
case_13,b,2025-02-24 20:28:10.641477
case_13,c,2025-02-24 20:33:10.641477
case_13,a,2025-02-24 20:38:10.641477
case_13,a,2025-02-24 20:43:10.641477
case_13,a,2025-02-24 20:48:10.641477
case_13,c,2025-02-24 20:53:10.641477
case_13,c,2025-02-24 20:58:10.641477
case_13,a,2025-02-24 21:03:10.641477
case_14,c,2025-02-24 19:28:10.641508
case_14,c,2025-02-24 19:33:10.641508
case_14,a,2025-02-24 19:38:10.641508
case_14,a,2025-02-24 19:43:10.641508
case_14,b,2025-02-24 19:48:10.641508
case_14,a,2025-02-24 19:53:10.641508
case_14,c,2025-02-24 19:58:10.641508
case_14,c,2025-02-24 20:03:10.641508
case_14,c,2025-02-24 20:08:10.641508
case_14,c,2025-02-24 20:13:10.641508
case_14,c,2025-02-24 20:18:10.641508
case_14,a,2025-02-24 20:23:10.641508
case_14,b,2025-02-24 20:28:10.641508
case_14,b,2025-02-24 20:33:10.641508
case_14,c,2025-02-24 20:38:10.641508
case_14,c,2025-02-24 20:43:10.641508
case_14,b,2025-02-24 20:48:10.641508
case_14,b,2025-02-24 20:53:10.641508
case_14,c,2025-02-24 20:58:10.641508
case_14,b,2025-02-24 21:03:10.641508
case_15,c,2025-02-24 19:28:10.641539
case_15,c,2025-02-24 19:33:10.641539
case_15,c,2025-02-24 19:38:10.641539
case_15,a,2025-02-24 19:43:10.641539
case_15,b,2025-02-24 19:48:10.641539
case_15,a,2025-02-24 19:53:10.641539
case_15,c,2025-02-24 19:58:10.641539
case_15,a,2025-02-24 20:03:10.641539
case_15,a,2025-02-24 20:08:10.641539
case_15,c,2025-02-24 20:13:10.641539
case_15,a,2025-02-24 20:18:10.641539
case_15,c,2025-02-24 20:23:10.641539
case_15,c,2025-02-24 20:28:10.641539
case_15,b,2025-02-24 20:33:10.641539
case_15,a,2025-02-24 20:38:10.641539
case_15,b,2025-02-24 20:43:10.641539
case_15,b,2025-02-24 20:48:10.641539
case_15,c,2025-02-24 20:53:10.641539
case_15,a,2025-02-24 20:58:10.641539
case_15,a,2025-02-24 21:03:10.641539
case_16,c,2025-02-24 19:28:10.641570
case_16,c,2025-02-24 19:33:10.641570
case_16,b,2025-02-24 19:38:10.641570
case_16,b,2025-02-24 19:43:10.641570
case_16,a,2025-02-24 19:48:10.641570
case_16,a,2025-02-24 19:53:10.641570
case_16,c,2025-02-24 19:58:10.641570
case_16,b,2025-02-24 20:03:10.641570
case_16,c,2025-02-24 20:08:10.641570
case_16,a,2025-02-24 20:13:10.641570
case_16,a,2025-02-24 20:18:10.641570
case_16,c,2025-02-24 20:23:10.641570
case_16,a,2025-02-24 20:28:10.641570
case_16,c,2025-02-24 20:33:10.641570
case_16,c,2025-02-24 20:38:10.641570
case_16,c,2025-02-24 20:43:10.641570
case_16,b,2025-02-24 20:48:10.641570
case_16,a,2025-02-24 20:53:10.641570
case_16,a,2025-02-24 20:58:10.641570
case_16,b,2025-02-24 21:03:10.641570
case_17,c,2025-02-24 19:28:10.641601
case_17,b,2025-02-24 19:33:10.641601
case_17,a,2025-02-24 19:38:10.641601
case_17,b,2025-02-24 19:43:10.641601
case_17,b,2025-02-24 19:48:10.641601
case_17,c,2025-02-24 19:53:10.641601
case_17,a,2025-02-24 19:58:10.641601
case_17,c,2025-02-24 20:03:10.641601
case_17,b,2025-02-24 20:08:10.641601
case_17,c,2025-02-24 20:13:10.641601
case_17,a,2025-02-24 20:18:10.641601
case_17,a,2025-02-24 20:23:10.641601
case_17,a,2025-02-24 20:28:10.641601
case_17,c,2025-02-24 20:33:10.641601
case_17,b,2025-02-24 20:38:10.641601
case_17,c,2025-02-24 20:43:10.641601
case_17,a,2025-02-24 20:48:10.641601
case_17,b,2025-02-24 20:53:10.641601
case_17,c,2025-02-24 20:58:10.641601
case_17,a,2025-02-24 21:03:10.641601
case_18,c,2025-02-24 19:28:10.641633
case_18,c,2025-02-24 19:33:10.641633
case_18,c,2025-02-24 19:38:10.641633
case_18,a,2025-02-24 19:43:10.641633
case_18,c,2025-02-24 19:48:10.641633
case_18,a,2025-02-24 19:53:10.641633
case_18,b,2025-02-24 19:58:10.641633
case_18,a,2025-02-24 20:03:10.641633
case_18,a,2025-02-24 20:08:10.641633
case_18,b,2025-02-24 20:13:10.641633
case_18,c,2025-02-24 20:18:10.641633
case_18,c,2025-02-24 20:23:10.641633
case_18,c,2025-02-24 20:28:10.641633
case_18,a,2025-02-24 20:33:10.641633
case_18,b,2025-02-24 20:38:10.641633
case_18,b,2025-02-24 20:43:10.641633
case_18,b,2025-02-24 20:48:10.641633
case_18,a,2025-02-24 20:53:10.641633
case_18,b,2025-02-24 20:58:10.641633
case_18,b,2025-02-24 21:03:10.641633
case_19,c,2025-02-24 19:28:10.641663
case_19,b,2025-02-24 19:33:10.641663
case_19,c,2025-02-24 19:38:10.641663
case_19,b,2025-02-24 19:43:10.641663
case_19,c,2025-02-24 19:48:10.641663
case_19,a,2025-02-24 19:53:10.641663
case_19,b,2025-02-24 19:58:10.641663
case_19,a,2025-02-24 20:03:10.641663
case_19,c,2025-02-24 20:08:10.641663
case_19,c,2025-02-24 20:13:10.641663
case_19,c,2025-02-24 20:18:10.641663
case_19,c,2025-02-24 20:23:10.641663
case_19,c,2025-02-24 20:28:10.641663
case_19,b,2025-02-24 20:33:10.641663
case_19,b,2025-02-24 20:38:10.641663
case_19,b,2025-02-24 20:43:10.641663
case_19,b,2025-02-24 20:48:10.641663
case_19,a,2025-02-24 20:53:10.641663
case_19,c,2025-02-24 20:58:10.641663
case_19,a,2025-02-24 21:03:10.641663
case_20,c,2025-02-24 19:28:10.641695
case_20,b,2025-02-24 19:33:10.641695
case_20,c,2025-02-24 19:38:10.641695
case_20,b,2025-02-24 19:43:10.641695
case_20,c,2025-02-24 19:48:10.641695
case_20,c,2025-02-24 19:53:10.641695
case_20,b,2025-02-24 19:58:10.641695
case_20,b,2025-02-24 20:03:10.641695
case_20,a,2025-02-24 20:08:10.641695
case_20,c,2025-02-24 20:13:10.641695
case_20,b,2025-02-24 20:18:10.641695
case_20,b,2025-02-24 20:23:10.641695
case_20,a,2025-02-24 20:28:10.641695
case_20,c,2025-02-24 20:33:10.641695
case_20,a,2025-02-24 20:38:10.641695
case_20,c,2025-02-24 20:43:10.641695
case_20,c,2025-02-24 20:48:10.641695
case_20,b,2025-02-24 20:53:10.641695
case_20,c,2025-02-24 20:58:10.641695
case_20,b,2025-02-24 21:03:10.641695
case_21,c,2025-02-24 19:28:10.641726
case_21,c,2025-02-24 19:33:10.641726
case_21,b,2025-02-24 19:38:10.641726
case_21,a,2025-02-24 19:43:10.641726
case_21,a,2025-02-24 19:48:10.641726
case_21,a,2025-02-24 19:53:10.641726
case_21,b,2025-02-24 19:58:10.641726
case_21,c,2025-02-24 20:03:10.641726
case_21,b,2025-02-24 20:08:10.641726
case_21,a,2025-02-24 20:13:10.641726
case_21,a,2025-02-24 20:18:10.641726
case_21,c,2025-02-24 20:23:10.641726
case_21,c,2025-02-24 20:28:10.641726
case_21,c,2025-02-24 20:33:10.641726
case_21,b,2025-02-24 20:38:10.641726
case_21,a,2025-02-24 20:43:10.641726
case_21,a,2025-02-24 20:48:10.641726
case_21,b,2025-02-24 20:53:10.641726
case_21,c,2025-02-24 20:58:10.641726
case_21,b,2025-02-24 21:03:10.641726
case_22,c,2025-02-24 19:28:10.641756
case_22,c,2025-02-24 19:33:10.641756
case_22,c,2025-02-24 19:38:10.641756
case_22,c,2025-02-24 19:43:10.641756
case_22,b,2025-02-24 19:48:10.641756
case_22,b,2025-02-24 19:53:10.641756
case_22,a,2025-02-24 19:58:10.641756
case_22,a,2025-02-24 20:03:10.641756
case_22,c,2025-02-24 20:08:10.641756
case_22,b,2025-02-24 20:13:10.641756
case_22,b,2025-02-24 20:18:10.641756
case_22,c,2025-02-24 20:23:10.641756
case_22,b,2025-02-24 20:28:10.641756
case_22,b,2025-02-24 20:33:10.641756
case_22,c,2025-02-24 20:38:10.641756
case_22,c,2025-02-24 20:43:10.641756
case_22,b,2025-02-24 20:48:10.641756
case_22,c,2025-02-24 20:53:10.641756
case_22,b,2025-02-24 20:58:10.641756
case_22,a,2025-02-24 21:03:10.641756
case_23,c,2025-02-24 19:28:10.641787
case_23,b,2025-02-24 19:33:10.641787
case_23,a,2025-02-24 19:38:10.641787
case_23,b,2025-02-24 19:43:10.641787
case_23,c,2025-02-24 19:48:10.641787
case_23,c,2025-02-24 19:53:10.641787
case_23,b,2025-02-24 19:58:10.641787
case_23,b,2025-02-24 20:03:10.641787
case_23,a,2025-02-24 20:08:10.641787
case_23,b,2025-02-24 20:13:10.641787
case_23,b,2025-02-24 20:18:10.641787
case_23,a,2025-02-24 20:23:10.641787
case_23,a,2025-02-24 20:28:10.641787
case_23,a,2025-02-24 20:33:10.641787
case_23,b,2025-02-24 20:38:10.641787
case_23,b,2025-02-24 20:43:10.641787
case_23,a,2025-02-24 20:48:10.641787
case_23,c,2025-02-24 20:53:10.641787
case_23,a,2025-02-24 20:58:10.641787
case_23,b,2025-02-24 21:03:10.641787
case_24,c,2025-02-24 19:28:10.641818
case_24,c,2025-02-24 19:33:10.641818
case_24,b,2025-02-24 19:38:10.641818
case_24,c,2025-02-24 19:43:10.641818
case_24,b,2025-02-24 19:48:10.641818
case_24,b,2025-02-24 19:53:10.641818
case_24,b,2025-02-24 19:58:10.641818
case_24,a,2025-02-24 20:03:10.641818
case_24,c,2025-02-24 20:08:10.641818
case_24,c,2025-02-24 20:13:10.641818
case_24,c,2025-02-24 20:18:10.641818
case_24,b,2025-02-24 20:23:10.641818
case_24,a,2025-02-24 20:28:10.641818
case_24,c,2025-02-24 20:33:10.641818
case_24,c,2025-02-24 20:38:10.641818
case_24,a,2025-02-24 20:43:10.641818
case_24,a,2025-02-24 20:48:10.641818
case_24,a,2025-02-24 20:53:10.641818
case_24,b,2025-02-24 20:58:10.641818
case_24,b,2025-02-24 21:03:10.641818
case_25,c,2025-02-24 19:28:10.641849
case_25,a,2025-02-24 19:33:10.641849
case_25,b,2025-02-24 19:38:10.641849
case_25,c,2025-02-24 19:43:10.641849
case_25,b,2025-02-24 19:48:10.641849
case_25,b,2025-02-24 19:53:10.641849
case_25,b,2025-02-24 19:58:10.641849
case_25,c,2025-02-24 20:03:10.641849
case_25,a,2025-02-24 20:08:10.641849
case_25,a,2025-02-24 20:13:10.641849
case_25,b,2025-02-24 20:18:10.641849
case_25,b,2025-02-24 20:23:10.641849
case_25,c,2025-02-24 20:28:10.641849
case_25,a,2025-02-24 20:33:10.641849
case_25,c,2025-02-24 20:38:10.641849
case_25,c,2025-02-24 20:43:10.641849
case_25,a,2025-02-24 20:48:10.641849
case_25,a,2025-02-24 20:53:10.641849
case_25,b,2025-02-24 20:58:10.641849
case_25,b,2025-02-24 21:03:10.641849
case_26,c,2025-02-24 19:28:10.641880
case_26,a,2025-02-24 19:33:10.641880
case_26,b,2025-02-24 19:38:10.641880
case_26,c,2025-02-24 19:43:10.641880
case_26,a,2025-02-24 19:48:10.641880
case_26,c,2025-02-24 19:53:10.641880
case_26,b,2025-02-24 19:58:10.641880
case_26,c,2025-02-24 20:03:10.641880
case_26,c,2025-02-24 20:08:10.641880
case_26,a,2025-02-24 20:13:10.641880
case_26,a,2025-02-24 20:18:10.641880
case_26,a,2025-02-24 20:23:10.641880
case_26,c,2025-02-24 20:28:10.641880
case_26,b,2025-02-24 20:33:10.641880
case_26,c,2025-02-24 20:38:10.641880
case_26,a,2025-02-24 20:43:10.641880
case_26,c,2025-02-24 20:48:10.641880
case_26,b,2025-02-24 20:53:10.641880
case_26,a,2025-02-24 20:58:10.641880
case_26,c,2025-02-24 21:03:10.641880
case_27,c,2025-02-24 19:28:10.641911
case_27,a,2025-02-24 19:33:10.641911
case_27,b,2025-02-24 19:38:10.641911
case_27,b,2025-02-24 19:43:10.641911
case_27,b,2025-02-24 19:48:10.641911
case_27,b,2025-02-24 19:53:10.641911
case_27,c,2025-02-24 19:58:10.641911
case_27,a,2025-02-24 20:03:10.641911
case_27,a,2025-02-24 20:08:10.641911
case_27,b,2025-02-24 20:13:10.641911
case_27,a,2025-02-24 20:18:10.641911
case_27,a,2025-02-24 20:23:10.641911
case_27,a,2025-02-24 20:28:10.641911
case_27,c,2025-02-24 20:33:10.641911
case_27,c,2025-02-24 20:38:10.641911
case_27,c,2025-02-24 20:43:10.641911
case_27,a,2025-02-24 20:48:10.641911
case_27,a,2025-02-24 20:53:10.641911
case_27,a,2025-02-24 20:58:10.641911
case_27,a,2025-02-24 21:03:10.641911
case_28,c,2025-02-24 19:28:10.641942
case_28,a,2025-02-24 19:33:10.641942
case_28,c,2025-02-24 19:38:10.641942
case_28,c,2025-02-24 19:43:10.641942
case_28,a,2025-02-24 19:48:10.641942
case_28,c,2025-02-24 19:53:10.641942
case_28,a,2025-02-24 19:58:10.641942
case_28,a,2025-02-24 20:03:10.641942
case_28,b,2025-02-24 20:08:10.641942
case_28,c,2025-02-24 20:13:10.641942
case_28,c,2025-02-24 20:18:10.641942
case_28,a,2025-02-24 20:23:10.641942
case_28,a,2025-02-24 20:28:10.641942
case_28,b,2025-02-24 20:33:10.641942
case_28,c,2025-02-24 20:38:10.641942
case_28,b,2025-02-24 20:43:10.641942
case_28,a,2025-02-24 20:48:10.641942
case_28,c,2025-02-24 20:53:10.641942
case_28,a,2025-02-24 20:58:10.641942
case_28,c,2025-02-24 21:03:10.641942
case_29,c,2025-02-24 19:28:10.641972
case_29,b,2025-02-24 19:33:10.641972
case_29,c,2025-02-24 19:38:10.641972
case_29,c,2025-02-24 19:43:10.641972
case_29,b,2025-02-24 19:48:10.641972
case_29,a,2025-02-24 19:53:10.641972
case_29,b,2025-02-24 19:58:10.641972
case_29,a,2025-02-24 20:03:10.641972
case_29,b,2025-02-24 20:08:10.641972
case_29,c,2025-02-24 20:13:10.641972
case_29,c,2025-02-24 20:18:10.641972
case_29,b,2025-02-24 20:23:10.641972
case_29,b,2025-02-24 20:28:10.641972
case_29,c,2025-02-24 20:33:10.641972
case_29,c,2025-02-24 20:38:10.641972
case_29,c,2025-02-24 20:43:10.641972
case_29,b,2025-02-24 20:48:10.641972
case_29,b,2025-02-24 20:53:10.641972
case_29,a,2025-02-24 20:58:10.641972
case_29,b,2025-02-24 21:03:10.641972
case_30,c,2025-02-24 19:28:10.642004
case_30,c,2025-02-24 19:33:10.642004
case_30,c,2025-02-24 19:38:10.642004
case_30,a,2025-02-24 19:43:10.642004
case_30,b,2025-02-24 19:48:10.642004
case_30,c,2025-02-24 19:53:10.642004
case_30,c,2025-02-24 19:58:10.642004
case_30,c,2025-02-24 20:03:10.642004
case_30,a,2025-02-24 20:08:10.642004
case_30,a,2025-02-24 20:13:10.642004
case_30,b,2025-02-24 20:18:10.642004
case_30,a,2025-02-24 20:23:10.642004
case_30,b,2025-02-24 20:28:10.642004
case_30,a,2025-02-24 20:33:10.642004
case_30,a,2025-02-24 20:38:10.642004
case_30,b,2025-02-24 20:43:10.642004
case_30,c,2025-02-24 20:48:10.642004
case_30,a,2025-02-24 20:53:10.642004
case_30,c,2025-02-24 20:58:10.642004
case_30,c,2025-02-24 21:03:10.642004
case_31,c,2025-02-24 19:28:10.642035
case_31,c,2025-02-24 19:33:10.642035
case_31,a,2025-02-24 19:38:10.642035
case_31,b,2025-02-24 19:43:10.642035
case_31,c,2025-02-24 19:48:10.642035
case_31,a,2025-02-24 19:53:10.642035
case_31,b,2025-02-24 19:58:10.642035
case_31,c,2025-02-24 20:03:10.642035
case_31,a,2025-02-24 20:08:10.642035
case_31,b,2025-02-24 20:13:10.642035
case_31,a,2025-02-24 20:18:10.642035
case_31,a,2025-02-24 20:23:10.642035
case_31,b,2025-02-24 20:28:10.642035
case_31,b,2025-02-24 20:33:10.642035
