epoch,train_loss,train_accuracy,"train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
21,1.2838287169734637,0.33802908658981323,0.0022305276658799913,0.7043968915939331,inf,inf,inf,1.3350961830880907,0.33968254923820496,0.0018075307210286458,0.6712767706976996,inf,inf,inf
22,1.2819909473260245,0.3390873074531555,0.0024464103910658095,0.6868151108423869,inf,inf,inf,1.3338698612319098,0.3423280417919159,0.0016387939453125,0.6965507083468967,inf,inf,inf
23,1.2814590368005965,0.33657407760620117,0.0019199795193142362,0.6871326790915595,inf,inf,inf,1.333197099632687,0.3402116298675537,0.001406097412109375,0.7119956122504341,inf,inf,inf
24,1.2835355367925432,0.33862432837486267,0.002332305908203125,0.7175821648703681,inf,inf,inf,1.3375927951600817,0.34761905670166016,0.0013561248779296875,0.728978517320421,inf,inf,inf
25,1.2840582326054573,0.3394179940223694,0.002313436402214898,0.7219468937979804,inf,inf,inf,1.335084977414873,0.34867724776268005,0.0020778656005859377,0.7102342817518447,inf,inf,inf
26,1.2821276767386331,0.3383598029613495,0.0020212703280978734,0.6996121062172784,inf,inf,inf,1.3343598776393466,0.35873016715049744,0.001980251736111111,0.7031868828667535,inf,inf,inf
27,1.281678167813354,0.3400132358074188,0.0021817604700724285,0.7399060408274333,inf,inf,inf,1.3342630955908032,0.35449734330177307,0.002072228325737847,0.6771715799967448,inf,inf,inf
28,1.2826077342033386,0.3383598029613495,0.0021001312467787,0.6983182748158773,inf,inf,inf,1.3346527894337972,0.35449734330177307,0.0014977773030598958,0.7286059061686198,inf,inf,inf
29,1.2832885353101624,0.3390873074531555,0.0023804055319892035,0.7028661410013834,inf,inf,inf,1.337392869260576,0.35185185074806213,0.0023183186848958334,0.7018198649088542,inf,inf,inf
30,1.283623202972942,0.3384920656681061,0.002187742127312554,0.6915345085991753,inf,inf,inf,1.334912571642134,0.3523809611797333,0.0017276763916015624,0.6920593685574001,inf,inf,inf
31,1.281935547457801,0.3393518626689911,0.0021746608946058487,0.6900807062784831,inf,inf,inf,1.3350815534591676,0.3539682626724243,0.0022811041937934027,0.6856435139973959,inf,inf,inf
32,1.282964821987682,0.3433862328529358,0.0025838216145833335,0.6900994433297052,inf,inf,inf,1.3352694352467855,0.35767194628715515,0.002347649468315972,0.733456039428711,inf,inf,inf
33,1.2824786964390014,0.3423280417919159,0.0025800016191270614,0.7000515778859456,inf,inf,inf,1.3333412104182774,0.3534391522407532,0.003563181559244792,0.6955646514892578,inf,inf,inf
34,1.2820177556739913,0.341997355222702,0.0026593738132052952,0.723503687646654,inf,inf,inf,1.333145374721951,0.3629629611968994,0.002276950412326389,0.7008055369059245,inf,inf,inf
35,1.280700411564774,0.3431878387928009,0.0024825652440388997,0.7213953759935167,inf,inf,inf,1.332561551200019,0.35555556416511536,0.0023674435085720485,0.7203579796685113,inf,inf,inf
36,1.2801967326137755,0.3410052955150604,0.0022900369432237414,0.7108658764097425,inf,inf,inf,1.3320171144273547,0.35767194628715515,0.001971944173177083,0.7085055457221137,inf,inf,inf
37,1.280872827768326,0.34371691942214966,0.002492356300354004,0.6981414741939969,inf,inf,inf,1.3340248425801595,0.35449734330177307,0.0021395365397135417,0.6924608018663194,inf,inf,inf
38,1.2817240479919645,0.34570106863975525,0.002323049969143338,0.7014959547254774,inf,inf,inf,1.3333168771531847,0.35449734330177307,0.0020887586805555555,0.6640841166178385,inf,inf,inf
39,1.2799026641580793,0.3472222089767456,0.0022997538248697917,0.6839428663253784,inf,inf,inf,1.331626640425788,0.35767194628715515,0.0024829864501953124,0.6952976226806641,inf,inf,inf
40,1.2799754273560313,0.3443782925605774,0.002353111902872721,0.6782138427098592,inf,inf,inf,1.3325394365522596,0.3560846447944641,0.0019369337293836805,0.6554344601101345,inf,inf,inf
41,1.2802531378136741,0.34867724776268005,0.0024025519688924152,0.7022262785169814,inf,inf,inf,1.3309925145573087,0.36084654927253723,0.0026248084174262153,0.6879461076524522,inf,inf,inf
42,1.2780382053719626,0.3481481373310089,0.0027171108457777235,0.708925125333998,inf,inf,inf,1.3310319953494603,0.36084654927253723,0.0032910664876302084,0.7469960106743707,inf,inf,inf
43,1.2791080402003394,0.3522486686706543,0.0027507146199544272,0.6955871846940782,inf,inf,inf,1.3308013823297289,0.3619047701358795,0.0022869110107421875,0.7044776916503906,inf,inf,inf
44,1.278452039261659,0.35357141494750977,0.0022139575746324327,0.7098758856455485,inf,inf,inf,1.3308899309900073,0.3730158805847168,0.0022122277153862847,0.7301131354437934,inf,inf,inf
45,1.27907063646449,0.3591931164264679,0.00258430110083686,0.6959201176961263,inf,inf,inf,1.3321428166495428,0.3740740716457367,0.002219729953342014,0.6916033850775825,inf,inf,inf
46,1.279570657842689,0.3612433969974518,0.002406213018629286,0.7263130240970188,inf,inf,inf,1.3301819019847445,0.3698412775993347,0.001356718275282118,0.7013035244411893,inf,inf,inf
47,1.2781961515545845,0.3631613850593567,0.002744974030388726,0.7287032551235623,inf,inf,inf,1.3291825864050124,0.37142857909202576,0.0030173831515842016,0.7552661048041449,inf,inf,inf
48,1.2765479372607338,0.3630290925502777,0.002453094058566623,0.7069540394677056,inf,inf,inf,1.329125706354777,0.3740740716457367,0.0013443840874565972,0.703141106499566,inf,inf,inf
49,1.276658318274551,0.36369046568870544,0.0025155809190538195,0.6943064133326212,inf,inf,inf,1.3297198838657802,0.3751322627067566,0.003140385945638021,0.6743973202175564,inf,inf,inf
50,1.278126004172696,0.36944442987442017,0.002446224954393175,0.6973867601818509,inf,inf,inf,1.3296683073043822,0.3888888955116272,0.0023759629991319444,0.6795402526855469,inf,inf,inf
51,1.2768251222040918,0.37440475821495056,0.002373218536376953,0.6957420667012533,inf,inf,inf,1.3288671003447639,0.38730159401893616,0.0020415835910373263,0.7104315016004774,inf,inf,inf
52,1.2757225412461493,0.37255290150642395,0.0022396670447455513,0.6868648105197482,inf,inf,inf,1.3271000425020854,0.38835978507995605,0.002327601114908854,0.6755761888292101,inf,inf,inf
53,1.2751043972041871,0.3737433850765228,0.002157073550754123,0.6796356121699015,inf,inf,inf,1.3267395390404595,0.3841269910335541,0.0032670762803819445,0.7178126441107856,inf,inf,inf
54,1.2748547635144658,0.3751984238624573,0.00228270689646403,0.7131924814648098,inf,inf,inf,1.3273905105061001,0.38148146867752075,0.0031488206651475695,0.702317131890191,inf,inf,inf
55,1.2756881637705697,0.37559524178504944,0.003106387456258138,0.7060937854978774,inf,inf,inf,1.3269457274013094,0.38253968954086304,0.0032331678602430555,0.6792974683973524,inf,inf,inf
56,1.2749259917272462,0.37341269850730896,0.0025724861356947156,0.7183492951922946,inf,inf,inf,1.3270206954744128,0.38253968954086304,0.002668423122829861,0.7628738403320312,inf,inf,inf
57,1.2737272411584855,0.37447088956832886,0.00236104859246148,0.689287355211046,inf,inf,inf,1.3241488019625345,0.3820105791091919,0.0018817053900824653,0.7016748640272352,inf,inf,inf
58,1.2724792723854383,0.3761904835700989,0.0029075940450032554,0.6801607608795166,inf,inf,inf,1.3247345248858133,0.38253968954086304,0.0032762739393446183,0.7015111711290147,inf,inf,inf
59,1.27211308810446,0.37546294927597046,0.002329172028435601,0.7017711559931438,inf,inf,inf,1.322947863737742,0.3888888955116272,0.0014881134033203126,0.6569066789415148,inf,inf,inf
60,1.2713608240087828,0.3798941671848297,0.0024982584847344294,0.6893859386444092,inf,inf,inf,1.3233520997895134,0.3888888955116272,0.0020901150173611113,0.6796880510118273,inf,inf,inf
61,1.2712849284211793,0.3780423402786255,0.002810933854844835,0.7025526364644369,inf,inf,inf,1.3231042530801562,0.3857142925262451,0.0024325052897135415,0.7044993930392796,inf,inf,inf
62,1.271937702430619,0.38326719403266907,0.0026648203531901044,0.7024079852634006,inf,inf,inf,1.3234267155329387,0.380952388048172,0.002090666029188368,0.7070386674669054,inf,inf,inf
63,1.271255888375971,0.38134920597076416,0.0023728741539849173,0.7050188912285699,inf,inf,inf,1.3220244924227396,0.3899470865726471,0.002013270060221354,0.6842300838894314,inf,inf,inf
64,1.2706358633107608,0.3787698447704315,0.00238392088148329,0.7052282916174994,inf,inf,inf,1.320619613594479,0.3798941671848297,0.0019604153103298613,0.7197854783799913,inf,inf,inf
65,1.2694165761272111,0.3762566149234772,0.003436340226067437,0.7304541799757216,inf,inf,inf,1.321738306681315,0.38359788060188293,0.0036959330240885417,0.7368610382080079,inf,inf,inf
66,1.2700669864813487,0.37665343284606934,0.002936567200554742,0.7329781558778551,inf,inf,inf,1.321488046646118,0.38253968954086304,0.003382958306206597,0.7420254177517361,inf,inf,inf
67,1.2695910915732385,0.37962964177131653,0.0025137477450900606,0.702703054745992,inf,inf,inf,1.3218299905459086,0.38359788060188293,0.002605226304796007,0.7553502824571398,inf,inf,inf
68,1.2690760339299838,0.38042327761650085,0.002915665838453505,0.6932140509287517,inf,inf,inf,1.3209007898966472,0.3772486746311188,0.002661471896701389,0.7030795627170139,inf,inf,inf
69,1.2697126620345645,0.3831349313259125,0.002936699655320909,0.7056863678826226,inf,inf,inf,1.3211964978112114,0.3798941671848297,0.002812110053168403,0.701888190375434,inf,inf,inf
70,1.2699900441699559,0.3797619044780731,0.0026492701636420357,0.714751935005188,inf,inf,inf,1.3205363207393221,0.3830687701702118,0.0027281019422743056,0.6943425072564019,inf,inf,inf
71,1.269814849893252,0.3799603283405304,0.002643918991088867,0.6854104571872287,inf,inf,inf,1.3201687733332317,0.385185182094574,0.0014834086100260417,0.7068328009711371,inf,inf,inf
72,1.2689574867486955,0.38247355818748474,0.0026833746168348524,0.7083432118097941,inf,inf,inf,1.3229057484202915,0.39153438806533813,0.00179901123046875,0.728182856241862,inf,inf,inf
73,1.2701337501406669,0.3837963044643402,0.0025011407004462347,0.7347823275460137,inf,inf,inf,1.3226001898447672,0.38941797614097595,0.0016908433702256945,0.7613436804877387,inf,inf,inf
74,1.269374339779218,0.38425925374031067,0.0032677332560221354,0.701644574271308,inf,inf,inf,1.3194750838809544,0.3830687701702118,0.00284012688530816,0.6885944366455078,inf,inf,inf
75,1.268038962284724,0.38452380895614624,0.002661744753519694,0.72904601626926,inf,inf,inf,1.3198896686236063,0.38730159401893616,0.003111055162217882,0.7469685872395834,inf,inf,inf
76,1.2686607473426394,0.38121694326400757,0.002880671289232042,0.7155511299769084,inf,inf,inf,1.3210546096165976,0.3899470865726471,0.002491633097330729,0.714588377210829,inf,inf,inf
77,1.2686275505357318,0.380952388048172,0.0035639127095540364,0.7146302647060818,inf,inf,inf,1.3185414711634318,0.38042327761650085,0.0025291019015842016,0.7015681796603732,inf,inf,inf
78,1.2669346203406653,0.37956348061561584,0.003361588054233127,0.6969619406594171,inf,inf,inf,1.3175637708769905,0.391005277633667,0.0018312242296006944,0.7219395107693143,inf,inf,inf
79,1.2674933733211624,0.3789682686328888,0.003077885839674208,0.6923580673005846,inf,inf,inf,1.3187806963920594,0.39047619700431824,0.0027096642388237846,0.7125526428222656,inf,inf,inf
80,1.2662870686915186,0.3798280358314514,0.0028709014256795245,0.6888542069329155,inf,inf,inf,1.315736969312032,0.3841269910335541,0.003467771742078993,0.6862264421251085,inf,inf,inf
81,1.2648899856540892,0.3819444477558136,0.0023543516794840495,0.7069528341293335,inf,inf,inf,1.3151090688175626,0.3941798806190491,0.003249359130859375,0.6782301584879558,inf,inf,inf
82,1.266051963633961,0.3777116537094116,0.0032195568084716795,0.7243818998336792,inf,inf,inf,1.3179655644628736,0.3830687701702118,0.0030988905164930558,0.7239347669813369,inf,inf,inf
83,1.2665685397055415,0.3807539641857147,0.0028854052225748697,0.7200205538007948,inf,inf,inf,1.3173607773251004,0.37830686569213867,0.0026604970296223956,0.6598324245876737,inf,inf,inf
84,1.26658569690254,0.3789021074771881,0.00360205438401964,0.6915227757559882,inf,inf,inf,1.3182288964589437,0.3899470865726471,0.002190314398871528,0.7055094401041667,inf,inf,inf
85,1.2665940844350392,0.38260582089424133,0.002916929456922743,0.7106460465325249,inf,inf,inf,1.3180766608979968,0.37936508655548096,0.0030112796359592015,0.7043980068630642,inf,inf,inf
86,1.2665010844667752,0.3837963044643402,0.0026173326704237196,0.6966183953815036,inf,inf,inf,1.3178849273257784,0.38465607166290283,0.0026905907524956596,0.7334013197157118,inf,inf,inf
87,1.2661285532845392,0.38247355818748474,0.0035005145602756077,0.6981101804309421,inf,inf,inf,1.3161584032906426,0.38465607166290283,0.0032187991672092014,0.6794114854600695,inf,inf,inf
88,1.2670492632521524,0.3819444477558136,0.002639900313483344,0.6948603497611152,inf,inf,inf,1.317317779858907,0.3878306746482849,0.003443060980902778,0.7120836046006944,inf,inf,inf
89,1.2652790586153666,0.3828703761100769,0.0032043695449829102,0.6769141541586982,inf,inf,inf,1.3165074282222324,0.385185182094574,0.002946896023220486,0.7035913679334852,inf,inf,inf
90,1.2648808737595876,0.3801587224006653,0.0029750002755059134,0.7044449673758613,inf,inf,inf,1.3176436358027988,0.38730159401893616,0.0023722330729166667,0.7269203186035156,inf,inf,inf
91,1.2657007575035095,0.38425925374031067,0.002594651116265191,0.6988147285249499,inf,inf,inf,1.3174251821306018,0.3947089910507202,0.0018489837646484375,0.7162049611409506,inf,inf,inf
92,1.2661962924732102,0.3828703761100769,0.00298567083146837,0.685574205716451,inf,inf,inf,1.3176876041624281,0.3920634984970093,0.0029157850477430558,0.693066151936849,inf,inf,inf
93,1.2655877277255059,0.38445767760276794,0.0028310086992051867,0.7280562029944526,inf,inf,inf,1.3170274363623724,0.3957671821117401,0.0024621751573350695,0.6926525539822048,inf,inf,inf
94,1.2656833628813426,0.3820105791091919,0.0037535058127509224,0.6966314633687337,inf,inf,inf,1.316112756729126,0.38359788060188293,0.0021184285481770835,0.6664697435167101,inf,inf,inf
95,1.2648987531661988,0.3837963044643402,0.0033270094129774306,0.7044709920883179,inf,inf,inf,1.315341544151306,0.3920634984970093,0.002098761664496528,0.6820267571343316,inf,inf,inf
96,1.2658122210039033,0.38439154624938965,0.003026564915974935,0.7037238041559856,inf,inf,inf,1.3159486730893453,0.38835978507995605,0.0032968309190538193,0.7147848765055339,inf,inf,inf
97,1.264831976758109,0.38359788060188293,0.0030850145551893447,0.6916217962900798,inf,inf,inf,1.3159087591701084,0.38941797614097595,0.004565641615125868,0.7168455335828993,inf,inf,inf
98,1.2639833220177226,0.38320106267929077,0.0035964541965060764,0.6940145095189413,inf,inf,inf,1.313694859875573,0.38359788060188293,0.002437591552734375,0.680327139960395,inf,inf,inf
99,1.2649639854828516,0.38637566566467285,0.003129328621758355,0.7319908724890815,inf,inf,inf,1.3163272672229342,0.3899470865726471,0.0036169264051649306,0.7238414340549045,inf,inf,inf
100,1.265719855659538,0.38657405972480774,0.0027908749050564235,0.7051617436938815,inf,inf,inf,1.3165798465410867,0.3920634984970093,0.002600987752278646,0.7185127682156033,inf,inf,inf
